platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
macOS,lz4,compression-bench-lz4-9-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,high_compressibility,2,1048576,119661,8.762888,9967,100.331093,c8116c5bb5e46840,779d6f98b384974f,75,c8116c5bb5e46840,true,true,passed
macOS,lz4,compression-bench-lz4-9-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,high_compressibility,3,1048576,119661,8.762888,10128,98.736177,c8116c5bb5e46840,779d6f98b384974f,71,c8116c5bb5e46840,true,true,passed
macOS,lz4,compression-bench-lz4-9-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,high_compressibility,4,1048576,119661,8.762888,9853,101.491931,c8116c5bb5e46840,779d6f98b384974f,114,c8116c5bb5e46840,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,0,65536,60036,1.091612,1156,54.065744,3d44fc31249b7fea,bd0473de071f6951,6,3d44fc31249b7fea,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,1,65536,60036,1.091612,908,68.832599,3d44fc31249b7fea,bd0473de071f6951,4,3d44fc31249b7fea,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,2,65536,60036,1.091612,902,69.290466,3d44fc31249b7fea,bd0473de071f6951,4,3d44fc31249b7fea,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,3,65536,60036,1.091612,923,67.713976,3d44fc31249b7fea,bd0473de071f6951,9,3d44fc31249b7fea,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,4,65536,60036,1.091612,1029,60.738581,3d44fc31249b7fea,bd0473de071f6951,2,3d44fc31249b7fea,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,0,262144,239903,1.092708,4858,51.461507,847d87b26df4af9b,e4f282139daf8a3f,30,847d87b26df4af9b,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,1,262144,239903,1.092708,4868,51.355793,847d87b26df4af9b,e4f282139daf8a3f,30,847d87b26df4af9b,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,2,262144,239903,1.092708,4820,51.867220,847d87b26df4af9b,e4f282139daf8a3f,25,847d87b26df4af9b,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,3,262144,239903,1.092708,4724,52.921253,847d87b26df4af9b,e4f282139daf8a3f,18,847d87b26df4af9b,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,4,262144,239903,1.092708,4798,52.105044,847d87b26df4af9b,e4f282139daf8a3f,14,847d87b26df4af9b,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,0,1048576,959356,1.093000,19557,51.132587,31bf0a2c90ad6cea,195dcf28495b5471,121,31bf0a2c90ad6cea,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,1,1048576,959356,1.093000,19397,51.554364,31bf0a2c90ad6cea,195dcf28495b5471,172,31bf0a2c90ad6cea,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,2,1048576,959356,1.093000,19368,51.631557,31bf0a2c90ad6cea,195dcf28495b5471,52,31bf0a2c90ad6cea,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,3,1048576,959356,1.093000,19477,51.342609,31bf0a2c90ad6cea,195dcf28495b5471,115,31bf0a2c90ad6cea,true,true,passed
macOS,lz4,compression-bench-lz4-9-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.10.0,9,low_compressibility,4,1048576,959356,1.093000,19691,50.784622,31bf0a2c90ad6cea,195dcf28495b5471,53,31bf0a2c90ad6cea,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,0,65536,3814,17.183010,244,256.147541,7545158f165814bb,1f06080dbe402cdf,64,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,1,65536,3814,17.183010,198,315.656566,7545158f165814bb,1f06080dbe402cdf,63,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,2,65536,3814,17.183010,191,327.225131,7545158f165814bb,1f06080dbe402cdf,62,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,3,65536,3814,17.183010,186,336.021505,7545158f165814bb,1f06080dbe402cdf,61,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,4,65536,3814,17.183010,181,345.303867,7545158f165814bb,1f06080dbe402cdf,60,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,0,262144,14251,18.394779,697,358.680057,5c1552df8030fce4,ca36b6034734b95b,272,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,1,262144,14251,18.394779,762,328.083990,5c1552df8030fce4,ca36b6034734b95b,253,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,2,262144,14251,18.394779,751,332.889481,5c1552df8030fce4,ca36b6034734b95b,236,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,3,262144,14251,18.394779,789,316.856781,5c1552df8030fce4,ca36b6034734b95b,251,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,4,262144,14251,18.394779,888,281.531532,5c1552df8030fce4,ca36b6034734b95b,241,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,0,1048576,55488,18.897347,2761,362.187613,5236623b1e38a3a3,e9d2cce75f55c28c,1023,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,1,1048576,55488,18.897347,2868,348.675035,5236623b1e38a3a3,e9d2cce75f55c28c,992,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,2,1048576,55488,18.897347,2834,352.858151,5236623b1e38a3a3,e9d2cce75f55c28c,970,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,3,1048576,55488,18.897347,2809,355.998576,5236623b1e38a3a3,e9d2cce75f55c28c,1081,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-1-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,pso_like,4,1048576,55488,18.897347,2898,345.065562,5236623b1e38a3a3,e9d2cce75f55c28c,922,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,0,65536,7090,9.243441,251,249.003984,2772eb7b5d580d96,1a1074a0cc0889d0,64,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,1,65536,7090,9.243441,216,289.351852,2772eb7b5d580d96,1a1074a0cc0889d0,85,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,2,65536,7090,9.243441,242,258.264463,2772eb7b5d580d96,1a1074a0cc0889d0,63,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,3,65536,7090,9.243441,265,235.849057,2772eb7b5d580d96,1a1074a0cc0889d0,66,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,4,65536,7090,9.243441,225,277.777778,2772eb7b5d580d96,1a1074a0cc0889d0,68,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,0,262144,28233,9.285021,803,311.332503,dcf9578e5a22ffc3,2411d5dbe1ce6768,230,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,1,262144,28233,9.285021,803,311.332503,dcf9578e5a22ffc3,2411d5dbe1ce6768,230,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,2,262144,28233,9.285021,812,307.881773,dcf9578e5a22ffc3,2411d5dbe1ce6768,237,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,3,262144,28233,9.285021,810,308.641975,dcf9578e5a22ffc3,2411d5dbe1ce6768,231,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,4,262144,28233,9.285021,792,315.656566,dcf9578e5a22ffc3,2411d5dbe1ce6768,226,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,0,1048576,112830,9.293415,3315,301.659125,c8116c5bb5e46840,41c258fd9b163cdf,1048,c8116c5bb5e46840,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,1,1048576,112830,9.293415,3362,297.441999,c8116c5bb5e46840,41c258fd9b163cdf,1024,c8116c5bb5e46840,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,2,1048576,112830,9.293415,3255,307.219662,c8116c5bb5e46840,41c258fd9b163cdf,973,c8116c5bb5e46840,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,3,1048576,112830,9.293415,3197,312.793244,c8116c5bb5e46840,41c258fd9b163cdf,1003,c8116c5bb5e46840,true,true,passed
macOS,zlib,compression-bench-zlib-1-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,high_compressibility,4,1048576,112830,9.293415,3161,316.355584,c8116c5bb5e46840,41c258fd9b163cdf,993,c8116c5bb5e46840,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,0,65536,59748,1.096874,1207,51.781276,3d44fc31249b7fea,682fa297b5546f9e,230,3d44fc31249b7fea,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,1,65536,59748,1.096874,1066,58.630394,3d44fc31249b7fea,682fa297b5546f9e,225,3d44fc31249b7fea,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,2,65536,59748,1.096874,1070,58.411215,3d44fc31249b7fea,682fa297b5546f9e,223,3d44fc31249b7fea,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,3,65536,59748,1.096874,1009,61.942517,3d44fc31249b7fea,682fa297b5546f9e,273,3d44fc31249b7fea,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,4,65536,59748,1.096874,1051,59.467174,3d44fc31249b7fea,682fa297b5546f9e,222,3d44fc31249b7fea,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,0,262144,238978,1.096938,4729,52.865299,847d87b26df4af9b,7097ea5239daacbf,882,847d87b26df4af9b,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,1,262144,238978,1.096938,4679,53.430220,847d87b26df4af9b,7097ea5239daacbf,921,847d87b26df4af9b,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,2,262144,238978,1.096938,4583,54.549422,847d87b26df4af9b,7097ea5239daacbf,924,847d87b26df4af9b,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,3,262144,238978,1.096938,4516,55.358725,847d87b26df4af9b,7097ea5239daacbf,920,847d87b26df4af9b,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,4,262144,238978,1.096938,4737,52.776019,847d87b26df4af9b,7097ea5239daacbf,929,847d87b26df4af9b,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,0,1048576,955693,1.097189,18423,54.279976,31bf0a2c90ad6cea,3a1040b00a1a2936,3632,31bf0a2c90ad6cea,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,1,1048576,955693,1.097189,18713,53.438786,31bf0a2c90ad6cea,3a1040b00a1a2936,3558,31bf0a2c90ad6cea,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,2,1048576,955693,1.097189,18648,53.625054,31bf0a2c90ad6cea,3a1040b00a1a2936,3662,31bf0a2c90ad6cea,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,3,1048576,955693,1.097189,18585,53.806833,31bf0a2c90ad6cea,3a1040b00a1a2936,3480,31bf0a2c90ad6cea,true,true,passed
macOS,zlib,compression-bench-zlib-1-low_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,1,low_compressibility,4,1048576,955693,1.097189,18555,53.893829,31bf0a2c90ad6cea,3a1040b00a1a2936,3610,31bf0a2c90ad6cea,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,0,65536,3289,19.925813,482,129.668050,7545158f165814bb,7c1242fc3bd62660,63,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,1,65536,3289,19.925813,475,131.578947,7545158f165814bb,7c1242fc3bd62660,62,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,2,65536,3289,19.925813,465,134.408602,7545158f165814bb,7c1242fc3bd62660,61,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,3,65536,3289,19.925813,487,128.336756,7545158f165814bb,7c1242fc3bd62660,90,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,4,65536,3289,19.925813,487,128.336756,7545158f165814bb,7c1242fc3bd62660,68,7545158f165814bb,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,0,262144,11870,22.084583,1807,138.350858,5c1552df8030fce4,60d22f6b5d7ffb93,232,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,1,262144,11870,22.084583,1902,131.440589,5c1552df8030fce4,60d22f6b5d7ffb93,239,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,2,262144,11870,22.084583,2002,124.875125,5c1552df8030fce4,60d22f6b5d7ffb93,236,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,3,262144,11870,22.084583,1823,137.136588,5c1552df8030fce4,60d22f6b5d7ffb93,230,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,4,262144,11870,22.084583,1961,127.485977,5c1552df8030fce4,60d22f6b5d7ffb93,231,5c1552df8030fce4,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,0,1048576,46211,22.691048,7319,136.630687,5236623b1e38a3a3,3b747fb73b9d2cbf,1037,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,1,1048576,46211,22.691048,7208,138.734739,5236623b1e38a3a3,3b747fb73b9d2cbf,946,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,2,1048576,46211,22.691048,7180,139.275766,5236623b1e38a3a3,3b747fb73b9d2cbf,1001,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,3,1048576,46211,22.691048,7040,142.045455,5236623b1e38a3a3,3b747fb73b9d2cbf,1044,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-6-pso_like-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,pso_like,4,1048576,46211,22.691048,7142,140.016802,5236623b1e38a3a3,3b747fb73b9d2cbf,912,5236623b1e38a3a3,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,0,65536,7350,8.916463,748,83.556150,2772eb7b5d580d96,7254961a77d13c9c,87,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,1,65536,7350,8.916463,722,86.565097,2772eb7b5d580d96,7254961a77d13c9c,104,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,2,65536,7350,8.916463,959,65.172054,2772eb7b5d580d96,7254961a77d13c9c,91,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,3,65536,7350,8.916463,789,79.214195,2772eb7b5d580d96,7254961a77d13c9c,91,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-65536-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,4,65536,7350,8.916463,768,81.380208,2772eb7b5d580d96,7254961a77d13c9c,91,2772eb7b5d580d96,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,0,262144,29236,8.966480,2939,85.062947,dcf9578e5a22ffc3,ab9e3f07a4efbf94,337,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,1,262144,29236,8.966480,2867,87.199163,dcf9578e5a22ffc3,ab9e3f07a4efbf94,334,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,2,262144,29236,8.966480,2945,84.889643,dcf9578e5a22ffc3,ab9e3f07a4efbf94,345,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,3,262144,29236,8.966480,2889,86.535133,dcf9578e5a22ffc3,ab9e3f07a4efbf94,335,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-262144-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,4,262144,29236,8.966480,2961,84.430935,dcf9578e5a22ffc3,ab9e3f07a4efbf94,357,dcf9578e5a22ffc3,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,0,1048576,116769,8.979918,11658,85.778007,c8116c5bb5e46840,cc6870e1b19fa0e1,1335,c8116c5bb5e46840,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,1,1048576,116769,8.979918,11458,87.275266,c8116c5bb5e46840,cc6870e1b19fa0e1,1507,c8116c5bb5e46840,true,true,passed
macOS,zlib,compression-bench-zlib-6-high_compressibility-1048576-v1,MacBookPro18,1,Apple M1 Pro,macOS 14.6.1,1.3.1,6,high_compressibility,2,1048576,116769,8.979918,11245,88.928413,c8116c5bb5e46840,cc6870e1b19fa0e1,1403,c8116c5bb5e46840,true,true,passed
