platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
Android,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,3,65536,59644,1.098786,737,84.803256,3d44fc31249b7fea,db84fd11a339c963,26,3d44fc31249b7fea,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,4,65536,59644,1.098786,724,86.325967,3d44fc31249b7fea,db84fd11a339c963,25,3d44fc31249b7fea,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,0,262144,238519,1.099049,2875,86.956522,847d87b26df4af9b,c58041d0d1336ae9,92,847d87b26df4af9b,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,1,262144,238519,1.099049,2944,84.918478,847d87b26df4af9b,c58041d0d1336ae9,90,847d87b26df4af9b,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,2,262144,238519,1.099049,2830,88.339223,847d87b26df4af9b,c58041d0d1336ae9,90,847d87b26df4af9b,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,3,262144,238519,1.099049,2786,89.734386,847d87b26df4af9b,c58041d0d1336ae9,95,847d87b26df4af9b,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,4,262144,238519,1.099049,2883,86.715227,847d87b26df4af9b,c58041d0d1336ae9,90,847d87b26df4af9b,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,0,1048576,947081,1.107166,8708,114.836932,31bf0a2c90ad6cea,fa72a24d52ebed1a,634,31bf0a2c90ad6cea,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,1,1048576,947081,1.107166,8687,115.114539,31bf0a2c90ad6cea,fa72a24d52ebed1a,633,31bf0a2c90ad6cea,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,2,1048576,947081,1.107166,8679,115.220648,31bf0a2c90ad6cea,fa72a24d52ebed1a,678,31bf0a2c90ad6cea,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,3,1048576,947081,1.107166,8536,117.150890,31bf0a2c90ad6cea,fa72a24d52ebed1a,621,31bf0a2c90ad6cea,true,true,passed
Android,zstd,compression-bench-zstd-1-low_compressibility-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,1,low_compressibility,4,1048576,947081,1.107166,8571,116.672500,31bf0a2c90ad6cea,fa72a24d52ebed1a,628,31bf0a2c90ad6cea,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,0,65536,3150,20.805079,535,116.822430,7545158f165814bb,82b3f7d7430b7457,50,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,1,65536,3150,20.805079,520,120.192308,7545158f165814bb,82b3f7d7430b7457,49,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,2,65536,3150,20.805079,636,98.270440,7545158f165814bb,82b3f7d7430b7457,48,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,3,65536,3150,20.805079,540,115.740741,7545158f165814bb,82b3f7d7430b7457,46,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-65536-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,4,65536,3150,20.805079,512,122.070312,7545158f165814bb,82b3f7d7430b7457,48,7545158f165814bb,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,0,262144,12177,21.527798,1715,145.772595,5c1552df8030fce4,21337a3f26e89da0,167,5c1552df8030fce4,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,1,262144,12177,21.527798,1668,149.880096,5c1552df8030fce4,21337a3f26e89da0,161,5c1552df8030fce4,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,2,262144,12177,21.527798,1619,154.416306,5c1552df8030fce4,21337a3f26e89da0,160,5c1552df8030fce4,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,3,262144,12177,21.527798,1598,156.445557,5c1552df8030fce4,21337a3f26e89da0,159,5c1552df8030fce4,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-262144-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,4,262144,12177,21.527798,1580,158.227848,5c1552df8030fce4,21337a3f26e89da0,157,5c1552df8030fce4,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,0,1048576,46370,22.613241,5929,168.662506,5236623b1e38a3a3,8c4dd023573dc094,982,5236623b1e38a3a3,true,true,passed
Android,zstd,compression-bench-zstd-3-pso_like-1048576-v1,NX721J,pineapple,Android 14 (API 34),1.5.6,3,pso_like,1,1048576,46370,22.613241,5859,170.677590,5236623b1e38a3a3,8c4dd023573dc094,988,5236623b1e38a3a3,true,true,passed
